path,J2,D,chi,energy_per_site,G0,G1,G2,group_internal_std_max,rank1,rank2,rank3,delta,gap_strong_middle,gap_middle_weak,middle_fraction,clock_z6,texture
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p28_20260714_145941\D_6_chi_72_energy_magnetization_correlation.txt,0.28,6,72,-0.4284879576922,-0.25504473233515,-0.25713815293994996,-0.4805231309269,6.025631500150563e-07,-0.4805231309269,-0.25713815293994996,-0.25504473233515,0.22547839859175,0.22338497798695006,0.002093420604799945,0.990715648958505,-0.9859449749797582,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p28_20260714_121954\D_7_chi_91_energy_magnetization_correlation.txt,0.28,7,91,-0.4289195349411,-0.3998504474505,-0.39947187419195,-0.19395787386095,3.5653590000073176e-06,-0.3998504474505,-0.39947187419195,-0.19395787386095,0.20589257358955002,0.0003785732585500079,0.205514000331,0.0018386931201544911,0.9972368953474231,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p28_20260714_121954\D_7_chi_91_energy_magnetization_correlation.txt,0.28,7,91,-0.4289195349411,-0.3998504474505,-0.39947187419195,-0.19395787386095,3.5653590000073176e-06,-0.3998504474505,-0.39947187419195,-0.19395787386095,0.20589257358955002,0.0003785732585500079,0.205514000331,0.0018386931201544911,0.9972368953474231,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p28_20260727_103912\D_9_chi_108_energy_magnetization_correlation.txt,0.28,9,108,-0.4293614957051,-0.279052950721,-0.3266089301274,-0.3901456920685,1.1745041900018682e-05,-0.3901456920685,-0.3266089301274,-0.279052950721,0.11109274134750002,0.06353676194110003,0.047555979406399995,0.5719254126816075,-0.16146008931434092,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p28_20260727_103912\D_9_chi_108_energy_magnetization_correlation.txt,0.28,9,108,-0.4293614957051,-0.279052950721,-0.3266089301274,-0.3901456920685,1.1745041900018682e-05,-0.3901456920685,-0.3266089301274,-0.279052950721,0.11109274134750002,0.06353676194110003,0.047555979406399995,0.5719254126816075,-0.16146008931434092,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_2_chi_16_energy_magnetization_correlation.txt,0.29,2,16,-0.399187520288,-0.34651139557065,-0.34648844466420003,-0.34648674768669996,6.810500219334159e-10,-0.34651139557065,-0.34648844466420003,-0.34648674768669996,2.464788395006856e-05,2.2950906449992203e-05,1.6969775000763576e-06,0.9311511891441034,-0.8899428998785478,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_2_chi_16_energy_magnetization_correlation.txt,0.29,2,16,-0.399187520288,-0.34651139557065,-0.34648844466420003,-0.34648674768669996,6.810500219334159e-10,-0.34651139557065,-0.34648844466420003,-0.34648674768669996,2.464788395006856e-05,2.2950906449992203e-05,1.6969775000763576e-06,0.9311511891441034,-0.8899428998785478,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_3_chi_24_energy_magnetization_correlation.txt,0.29,3,24,-0.419971865019,-0.34155569982975,-0.34145914634485,-0.34141551235320006,1.9014761500069088e-06,-0.34155569982975,-0.34145914634485,-0.34141551235320006,0.00014018747654992447,9.655348490000826e-05,4.3633991649916215e-05,0.6887454377254805,-0.41795320881361153,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_3_chi_24_energy_magnetization_correlation.txt,0.29,3,24,-0.419971865019,-0.34155569982975,-0.34145914634485,-0.34141551235320006,1.9014761500069088e-06,-0.34155569982975,-0.34145914634485,-0.34141551235320006,0.00014018747654992447,9.655348490000826e-05,4.3633991649916215e-05,0.6887454377254805,-0.41795320881361153,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_3_chi_30_energy_magnetization_correlation.txt,0.29,3,30,-0.4199728051875,-0.3415340809308,-0.34144182078225,-0.3414612103337,2.1317642000251436e-06,-0.3415340809308,-0.3414612103337,-0.34144182078225,9.22601485500163e-05,7.287059709998323e-05,1.938955145003307e-05,0.7898382806145,-0.6277879104338144,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_3_chi_30_energy_magnetization_correlation.txt,0.29,3,30,-0.4199728051875,-0.3415340809308,-0.34144182078225,-0.3414612103337,2.1317642000251436e-06,-0.3415340809308,-0.3414612103337,-0.34144182078225,9.22601485500163e-05,7.287059709998323e-05,1.938955145003307e-05,0.7898382806145,-0.6277879104338144,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_4_chi_36_energy_magnetization_correlation.txt,0.29,4,36,-0.422690707873,-0.35071727328375,-0.30326634025215,-0.351103908509,2.0626876500173807e-06,-0.351103908509,-0.35071727328375,-0.30326634025215,0.04783756825684998,0.00038663522524995386,0.04745093303160003,0.008082250819565658,0.9877791675582628,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_4_chi_36_energy_magnetization_correlation.txt,0.29,4,36,-0.422690707873,-0.35071727328375,-0.30326634025215,-0.351103908509,2.0626876500173807e-06,-0.351103908509,-0.35071727328375,-0.30326634025215,0.04783756825684998,0.00038663522524995386,0.04745093303160003,0.008082250819565658,0.9877791675582628,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_5_chi_50_energy_magnetization_correlation.txt,0.29,5,50,-0.4252467227038,-0.2494349968555,-0.48933934773715,-0.2534753807531,2.3639136000064287e-06,-0.48933934773715,-0.2534753807531,-0.2494349968555,0.23990435088165,0.23586396698405,0.004040383897600003,0.9831583550579572,-0.9743168480614912,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p29_20260714_100510\D_5_chi_50_energy_magnetization_correlation.txt,0.29,5,50,-0.4252467227038,-0.2494349968555,-0.48933934773715,-0.2534753807531,2.3639136000064287e-06,-0.48933934773715,-0.2534753807531,-0.2494349968555,0.23990435088165,0.23586396698405,0.004040383897600003,0.9831583550579572,-0.9743168480614912,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p29_20260714_145941\D_6_chi_72_energy_magnetization_correlation.txt,0.29,6,72,-0.4261398470472,-0.24902980949565,-0.24912820203325,-0.4871036708928,1.0443349000022195e-06,-0.4871036708928,-0.24912820203325,-0.24902980949565,0.23807386139714998,0.23797546885954998,9.8392537599995e-05,0.9995867142364031,-0.9993798152175118,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p29_20260714_145941\D_6_chi_72_energy_magnetization_correlation.txt,0.29,6,72,-0.4261398470472,-0.24902980949565,-0.24912820203325,-0.4871036708928,1.0443349000022195e-06,-0.4871036708928,-0.24912820203325,-0.24902980949565,0.23807386139714998,0.23797546885954998,9.8392537599995e-05,0.9995867142364031,-0.9993798152175118,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p29_20260714_114801\D_7_chi_91_energy_magnetization_correlation.txt,0.29,7,91,-0.4264626942928,-0.47914727455005,-0.23195352816284998,-0.27271789419725,3.9117944999889076e-07,-0.47914727455005,-0.27271789419725,-0.23195352816284998,0.24719374638720004,0.2064293803528,0.040764366034400035,0.8350914348352995,-0.7163295611533542,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p29_20260714_114801\D_7_chi_91_energy_magnetization_correlation.txt,0.29,7,91,-0.4264626942928,-0.47914727455005,-0.23195352816284998,-0.27271789419725,3.9117944999889076e-07,-0.47914727455005,-0.27271789419725,-0.23195352816284998,0.24719374638720004,0.2064293803528,0.040764366034400035,0.8350914348352995,-0.7163295611533542,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p29_20260727_103926\D_9_chi_108_energy_magnetization_correlation.txt,0.29,9,108,-0.4270320452503,-0.39309475638935004,-0.3808807838196,-0.210955148201,1.420512415001296e-05,-0.39309475638935004,-0.3808807838196,-0.210955148201,0.18213960818835004,0.012213972569750042,0.1699256356186,0.06705830045005702,0.8929688746515861,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p29_20260727_103926\D_9_chi_108_energy_magnetization_correlation.txt,0.29,9,108,-0.4270320452503,-0.39309475638935004,-0.3808807838196,-0.210955148201,1.420512415001296e-05,-0.39309475638935004,-0.3808807838196,-0.210955148201,0.18213960818835004,0.012213972569750042,0.1699256356186,0.06705830045005702,0.8929688746515861,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_2_chi_16_energy_magnetization_correlation.txt,0.3,2,16,-0.3950449798745,-0.3459320858935,-0.34592405838055,-0.3459212974655,2.9325000761026843e-10,-0.3459320858935,-0.34592405838055,-0.3459212974655,1.0788428000008121e-05,8.02751294998183e-06,2.7609150500262913e-06,0.7440855099534229,-0.5346503352804665,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_2_chi_16_energy_magnetization_correlation.txt,0.3,2,16,-0.3950449798745,-0.3459320858935,-0.34592405838055,-0.3459212974655,2.9325000761026843e-10,-0.3459320858935,-0.34592405838055,-0.3459212974655,1.0788428000008121e-05,8.02751294998183e-06,2.7609150500262913e-06,0.7440855099534229,-0.5346503352804665,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_3_chi_24_energy_magnetization_correlation.txt,0.3,3,24,-0.4168196183766,-0.340394605852,-0.34042074273860007,-0.34025529325375,2.36576824999557e-06,-0.34042074273860007,-0.340394605852,-0.34025529325375,0.0001654494848500887,2.6136886600081066e-05,0.00013931259825000764,0.1579750255720851,0.7295457404954578,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_3_chi_24_energy_magnetization_correlation.txt,0.3,3,24,-0.4168196183766,-0.340394605852,-0.34042074273860007,-0.34025529325375,2.36576824999557e-06,-0.34042074273860007,-0.340394605852,-0.34025529325375,0.0001654494848500887,2.6136886600081066e-05,0.00013931259825000764,0.1579750255720851,0.7295457404954578,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_3_chi_30_energy_magnetization_correlation.txt,0.3,3,30,-0.4168204665912,-0.3403196900815,-0.34039162800934997,-0.3403521204046,3.5307297499842516e-06,-0.34039162800934997,-0.3403521204046,-0.3403196900815,7.193792784998543e-05,3.950760474996651e-05,3.243032310001892e-05,0.5491901967534155,-0.11055891838513524,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_3_chi_30_energy_magnetization_correlation.txt,0.3,3,30,-0.4168204665912,-0.3403196900815,-0.34039162800934997,-0.3403521204046,3.5307297499842516e-06,-0.34039162800934997,-0.3403521204046,-0.3403196900815,7.193792784998543e-05,3.950760474996651e-05,3.243032310001892e-05,0.5491901967534155,-0.11055891838513524,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_4_chi_36_energy_magnetization_correlation.txt,0.3,4,36,-0.4195672180976,-0.3318420827507,-0.33187031273145,-0.33187594495449996,4.255513000039901e-07,-0.33187594495449996,-0.33187031273145,-0.3318420827507,3.386220379997251e-05,5.63222304994504e-06,2.8229980750027472e-05,0.1663277169795314,0.713612501604141,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_4_chi_36_energy_magnetization_correlation.txt,0.3,4,36,-0.4195672180976,-0.3318420827507,-0.33187031273145,-0.33187594495449996,4.255513000039901e-07,-0.33187594495449996,-0.33187031273145,-0.3318420827507,3.386220379997251e-05,5.63222304994504e-06,2.8229980750027472e-05,0.1663277169795314,0.713612501604141,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_5_chi_50_energy_magnetization_correlation.txt,0.3,5,50,-0.4228575645321,-0.24988564497824997,-0.2405537296829,-0.49539137371900005,2.220755500006999e-06,-0.49539137371900005,-0.24988564497824997,-0.2405537296829,0.25483764403610004,0.24550572874075008,0.009331915295349963,0.9633809387516233,-0.943109079194325,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p3_20260714_113341\D_5_chi_50_energy_magnetization_correlation.txt,0.3,5,50,-0.4228575645321,-0.24988564497824997,-0.2405537296829,-0.49539137371900005,2.220755500006999e-06,-0.49539137371900005,-0.24988564497824997,-0.2405537296829,0.25483764403610004,0.24550572874075008,0.009331915295349963,0.9633809387516233,-0.943109079194325,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p3_20260714_145921\D_6_chi_72_energy_magnetization_correlation.txt,0.3,6,72,-0.423910796932,-0.49279050374930006,-0.24152967507595002,-0.2433962906857,1.459540849998997e-06,-0.49279050374930006,-0.2433962906857,-0.24152967507595002,0.25126082867335003,0.24939421306360005,0.0018666156097499886,0.9925710043240498,-0.9887741315270435,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p3_20260714_145921\D_6_chi_72_energy_magnetization_correlation.txt,0.3,6,72,-0.423910796932,-0.49279050374930006,-0.24152967507595002,-0.2433962906857,1.459540849998997e-06,-0.49279050374930006,-0.2433962906857,-0.24152967507595002,0.25126082867335003,0.24939421306360005,0.0018666156097499886,0.9925710043240498,-0.9887741315270435,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p3_20260714_114031\D_7_chi_91_energy_magnetization_correlation.txt,0.3,7,91,-0.4242729290438,-0.4756805434383,-0.30068498572905,-0.19942370136645002,8.830471500131942e-07,-0.4756805434383,-0.30068498572905,-0.19942370136645002,0.27625684207185,0.17499555770925002,0.10126128436259998,0.6334523930586902,-0.29789115848788894,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p3_20260714_114031\D_7_chi_91_energy_magnetization_correlation.txt,0.3,7,91,-0.4242729290438,-0.4756805434383,-0.30068498572905,-0.19942370136645002,8.830471500131942e-07,-0.4756805434383,-0.30068498572905,-0.19942370136645002,0.27625684207185,0.17499555770925002,0.10126128436259998,0.6334523930586902,-0.29789115848788894,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0713core\2tensor_twoC3__J2_0p3_20260727_103926\D_9_chi_108_energy_magnetization_correlation.txt,0.3,9,108,-0.4248402430732,-0.24693504440795,-0.4406194054563,-0.28941781940539996,5.878085150012868e-06,-0.4406194054563,-0.28941781940539996,-0.24693504440795,0.19368436104835002,0.15120158605090006,0.04248277499744996,0.780659756071659,-0.609376910612419,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\2tensor_twoC3__J2_0p3_20260727_103926\D_9_chi_108_energy_magnetization_correlation.txt,0.3,9,108,-0.4248402430732,-0.24693504440795,-0.4406194054563,-0.28941781940539996,5.878085150012868e-06,-0.4406194054563,-0.28941781940539996,-0.24693504440795,0.19368436104835002,0.15120158605090006,0.04248277499744996,0.780659756071659,-0.609376910612419,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260728_194829\D_2_chi_16_energy_magnetization_correlation.txt,0.31,2,16,-0.3909309439527,-0.3453867841814,-0.34532111761655,-0.34536132623795,3.6504999023634355e-10,-0.3453867841814,-0.34536132623795,-0.34532111761655,6.566656485001987e-05,2.5457943449991305e-05,4.0208621400028566e-05,0.3876850191286289,0.25129189223169834,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260728_194829\D_3_chi_24_energy_magnetization_correlation.txt,0.31,3,24,-0.4137240453478,-0.3393190493894,-0.33922489630150005,-0.33910570862765005,3.0717377000055723e-06,-0.3393190493894,-0.33922489630150005,-0.33910570862765005,0.0002133407617499472,9.41530878999508e-05,0.0001191876738499964,0.441327232206595,0.13181174690310685,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260728_194829\D_3_chi_30_energy_magnetization_correlation.txt,0.31,3,30,-0.4137250488099,-0.33912831535835,-0.3392225813032,-0.3392984825262,2.7396479000130203e-06,-0.3392984825262,-0.3392225813032,-0.33912831535835,0.00017016716785001051,7.590122299999669e-05,9.426594485001383e-05,0.44603917406028565,0.12125473681085883,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260728_194829\D_4_chi_36_energy_magnetization_correlation.txt,0.31,4,36,-0.4170166094636,-0.3295079015908,-0.32957123539475003,-0.32959990627695,2.350106449999778e-06,-0.32959990627695,-0.32957123539475003,-0.3295079015908,9.200468615000457e-05,2.8670882199988146e-05,6.333380395001642e-05,0.3116241508964348,0.41716105672427983,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260728_194829\D_5_chi_50_energy_magnetization_correlation.txt,0.31,5,50,-0.4205764796912,-0.2327607589664,-0.2452584617761,-0.50127415592715,5.023955500005339e-06,-0.50127415592715,-0.2452584617761,-0.2327607589664,0.26851339696074994,0.25601569415104997,0.012497702809700001,0.9534559431627658,-0.9270352215853922,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260728_194829\D_6_chi_72_energy_magnetization_correlation.txt,0.31,6,72,-0.4217907597649,-0.4981207416984,-0.2344594229224,-0.23768146273814997,1.0443366000034704e-06,-0.4981207416984,-0.23768146273814997,-0.2344594229224,0.26366131877599996,0.26043927896025,0.0032220398157499774,0.9877796264135076,-0.9814472582847857,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260728_194838\D_7_chi_91_energy_magnetization_correlation.txt,0.31,7,91,-0.4222206393717,-0.19257501308695002,-0.48158142597075004,-0.29344140161494997,6.953899499978489e-07,-0.48158142597075004,-0.29344140161494997,-0.19257501308695002,0.2890064128838,0.18814002435580007,0.10086638852799995,0.6509890990946453,-0.336283267563752,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260728_202314\D_8_chi_104_energy_magnetization_correlation.txt,0.31,8,104,-0.4225934640509,-0.4803758804273,-0.24219511181974998,-0.2436993647546,1.7662367999826678e-06,-0.4803758804273,-0.2436993647546,-0.24219511181974998,0.23818076860755003,0.2366765156727,0.0015042529348500144,0.9936844064126413,-0.990467031443749,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260730_173613\D_9_chi_126_energy_magnetization_correlation.txt,0.31,9,126,-0.422819428413,-0.36884484087815,-0.41458649806130005,-0.18423776793985,5.469595200008337e-06,-0.41458649806130005,-0.36884484087815,-0.18423776793985,0.23034873012145005,0.04574165718315004,0.1846070729383,0.19857568634753495,0.6508183123399767,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p31_20260730_173613\D_9_chi_135_energy_magnetization_correlation.txt,0.31,9,135,-0.42281763131,-0.3666218375843,-0.41632159646815,-0.1847483044039,2.073183300005388e-06,-0.41632159646815,-0.3666218375843,-0.1847483044039,0.23157329206424998,0.049699758883849976,0.1818735331804,0.21461783628338618,0.6188674946909347,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260728_194829\D_2_chi_16_energy_magnetization_correlation.txt,0.32,2,16,-0.3868444538245,-0.3447409150583,-0.34486105509625004,-0.34476210673075003,7.990000050472901e-10,-0.34486105509625004,-0.34476210673075003,-0.3447409150583,0.00012014003795002282,9.894836550000674e-05,2.1191672450016075e-05,0.8236085753624315,-0.6942301922786492,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260728_194829\D_3_chi_24_energy_magnetization_correlation.txt,0.32,3,24,-0.410686661602,-0.38556036071185,-0.3854653957607,-0.23765503000295,2.1417148499958127e-06,-0.38556036071185,-0.3854653957607,-0.23765503000295,0.14790533070890002,9.496495115002279e-05,0.14781036575775,0.0006420657774460349,0.9990362832258269,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260728_194829\D_4_chi_36_energy_magnetization_correlation.txt,0.32,4,36,-0.4148668445356,-0.36580178237090005,-0.35480024177205,-0.26688949650275,1.6696100499924427e-06,-0.36580178237090005,-0.35480024177205,-0.26688949650275,0.09891228586815004,0.011001540598850057,0.08791074526929998,0.11122521840729772,0.8159815712247103,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260728_194829\D_5_chi_50_energy_magnetization_correlation.txt,0.32,5,50,-0.4183991752452,-0.21377266739875,-0.50575310435955,-0.25321839600135,6.349434850005942e-06,-0.50575310435955,-0.25321839600135,-0.21377266739875,0.2919804369608,0.2525347083582,0.03944572860259998,0.8649028372818834,-0.7724430820570678,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260728_194829\D_6_chi_72_energy_magnetization_correlation.txt,0.32,6,72,-0.4198309439578,-0.2264824805883,-0.50253964679905,-0.23324976602195002,3.5159449500027362e-06,-0.50253964679905,-0.23324976602195002,-0.2264824805883,0.27605716621075005,0.26928988077710003,0.0067672854336500166,0.9754859273296905,-0.9623422128371278,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260728_194833\D_7_chi_91_energy_magnetization_correlation.txt,0.32,7,91,-0.4203108986799,-0.23141334853874998,-0.23025955855830002,-0.49758963584455,4.2257639999709884e-07,-0.49758963584455,-0.23141334853874998,-0.23025955855830002,0.26733007728625,0.2661762873058,0.0011537899804499596,0.9956840248124622,-0.9934981761524038,dimer-plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260728_200746\D_8_chi_104_energy_magnetization_correlation.txt,0.32,8,104,-0.4207280842888,-0.15469241739945,-0.40562073761464995,-0.39853634383610004,4.333426549985031e-06,-0.40562073761464995,-0.39853634383610004,-0.15469241739945,0.25092832021519995,0.007084393778549913,0.24384392643665004,0.028232739024731165,0.9564777640985044,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260729_155549\D_9_chi_126_energy_magnetization_correlation.txt,0.32,9,126,-0.4209218051455,-0.1683798549833,-0.40319487885284994,-0.3867452149311,3.5393749500123306e-06,-0.40319487885284994,-0.3867452149311,-0.1683798549833,0.23481502386954994,0.016449663921749957,0.2183653599478,0.07005371143069818,0.8879019392901479,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p32_20260729_155549\D_9_chi_135_energy_magnetization_correlation.txt,0.32,9,135,-0.4209235989629,-0.16891305757605,-0.4023502614977,-0.38709605434134997,3.671998200005522e-06,-0.4023502614977,-0.38709605434134997,-0.16891305757605,0.23343720392165,0.015254207156350008,0.21818299676529998,0.06534608408636472,0.895854742825534,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260728_194829\D_2_chi_16_energy_magnetization_correlation.txt,0.33,2,16,-0.3827845577112,-0.34429781074230004,-0.34416150458725,-0.3442089547878,1.5624998517260735e-10,-0.34429781074230004,-0.3442089547878,-0.34416150458725,0.00013630615505005883,8.885595450003336e-05,4.745020055002547e-05,0.6518851218963718,-0.33823767268164906,three-distinct/mixed
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260728_194829\D_3_chi_24_energy_magnetization_correlation.txt,0.33,3,24,-0.4078879942038,-0.41755411949345,-0.15827488875835002,-0.41754535041105,1.9348620499959335e-06,-0.41755411949345,-0.41754535041105,-0.15827488875835002,0.25927923073509995,8.769082399995298e-06,0.25927046165269996,3.38209982154509e-05,0.9999492667869255,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260728_194829\D_3_chi_30_energy_magnetization_correlation.txt,0.33,3,30,-0.4078870821694,-0.4175504945726,-0.158279994421,-0.41756355689105,1.102273399999909e-06,-0.41756355689105,-0.4175504945726,-0.158279994421,0.25928356247005,1.3062318449996724e-05,0.2592705001516,5.037850577784143e-05,0.999924428434471,plaquette
D:\HyraiOn\ENS_Lyon\Internship\2026-EPFL\data\0713core\0730olddata\0727core\2tensor_twoC3__J2_0p33_20260728_194829\D_4_chi_36_energy_magnetization_correlation.txt,0.33,4,36,-0.4130273526156,-0.39274346333165,-0.11827171607485,-0.4674974895913,2.350756850011404e-06,-0.4674974895913,-0.39274346333165,-0.11827171607485,0.34922577351645,0.07475402625965,0.2744717472568,0.21405644121546707,0.6199931985291058,plaquette
